Date,Value
2025-08-15,141031.89265844412
2025-08-18,139499.7189821813
2025-08-19,139838.8339940706
2025-08-20,136441.65851503314
2025-08-21,136085.466049092
2025-08-22,135087.2328889115
2025-08-25,138210.89051099715
2025-08-26,137423.22177606603
2025-08-27,138913.69846134863
2025-08-28,139645.69687327038
2025-08-29,141983.8610832242
2025-09-02,139429.79861619114
2025-09-03,138552.12190427867
2025-09-04,139090.28146149477
2025-09-05,140971.54976393355
2025-09-08,147327.8612673832
2025-09-09,150179.29602545346
2025-09-10,148927.6370254627
2025-09-11,156318.2269054033
2025-09-12,155354.55564749305
2025-09-15,154760.95430245527
2025-09-16,156323.2044009521
2025-09-17,155028.15682214889
2025-09-18,152858.4271618822
2025-09-19,153473.04443684028
2025-09-22,154035.53716072056
2025-09-23,152953.035913912
2025-09-24,153089.87693309915
2025-09-25,152233.1334237878
2025-09-26,151491.87388663468
2025-09-29,151773.20936542618
2025-09-30,147350.1061615066
2025-10-01,146666.26727675
2025-10-02,146937.94704216335
2025-10-03,147993.18298999895
2025-10-06,148437.51380194584
2025-10-07,148404.6507858453
2025-10-08,147501.41644245439
2025-10-09,148775.15375847844
2025-10-10,148770.37908854304
2025-10-13,142958.88491339702
2025-10-14,150382.62412773713
2025-10-15,147903.75775434027
2025-10-16,149172.1903496274
2025-10-17,148524.75976744734
2025-10-20,148745.71355248924
2025-10-21,149865.99667438905
2025-10-22,148873.68367498255
2025-10-23,147663.4345545524
2025-10-24,148737.9104200742
2025-10-27,152224.11225545214
2025-10-28,153997.22080146006
2025-10-29,156049.18848515872
