Date,Value
2025-08-13,132613.47278430103
2025-08-14,131181.91797591205
2025-08-15,131515.55924241428
2025-08-18,130642.47790733473
2025-08-19,130766.38748189049
2025-08-20,128805.48842125123
2025-08-21,129019.26112382748
2025-08-22,128342.03186471903
2025-08-25,130102.62733914374
2025-08-26,130293.97005415642
2025-08-27,131320.54780718483
2025-08-28,132406.221726977
2025-08-29,133846.90141411283
2025-09-02,131107.39040265704
2025-09-03,130672.83029993845
2025-09-04,130862.03321140668
2025-09-05,131993.80519091644
2025-09-08,135016.16046622238
2025-09-09,137220.65497336688
2025-09-10,137048.28847723108
2025-09-11,145618.55950194292
2025-09-12,143966.57134933592
2025-09-15,143162.57301069255
2025-09-16,144751.18417553292
2025-09-17,144060.38213328453
2025-09-18,142179.13643197247
2025-09-19,143119.01083108378
2025-09-22,144307.5621893362
2025-09-23,145325.95081582683
2025-09-24,143288.53397252248
2025-09-25,142490.5483486878
2025-09-26,141698.72052871424
2025-09-29,141472.07607514676
2025-09-30,141104.15484439267
2025-10-01,141573.4338089524
2025-10-02,141916.7388146242
2025-10-03,142868.83053776075
2025-10-06,142428.0863752061
2025-10-07,142766.42321583244
2025-10-08,142473.9595009284
2025-10-09,144734.05856782722
2025-10-10,145180.1059002558
2025-10-13,139693.4664502557
2025-10-14,146208.65247964294
2025-10-15,144162.43263342485
2025-10-16,145713.56936149378
2025-10-17,145680.75428817744
2025-10-20,144490.25051534368
2025-10-21,145147.38571366738
2025-10-22,143962.0741492472
2025-10-23,142922.8169356333
2025-10-24,144464.62782105105
2025-10-27,147260.41712848097
2025-10-28,149405.44470957038
2025-10-29,151978.34220285786
